timestamp,tweet_text,username,all_hashtags,followers_count
15-04-2020 19:46,b'Paperback now available! Rhode Island Rendezvous Rita Delude  https://t.co/4LPjLKSZmX #CrazyInk #SweetRomance #Amazon  #bookworm #bookaholic #booknerd #bookobsessed #bookish #bookaddict  #read #GreatRead #paperback #book #bestseller #mustread #WhatToRead #Romance  #eBooks #ebook https://t.co/5292xqz6u2',b'author_rita',"['CrazyInk', 'SweetRomance', 'Amazon', 'bookworm', 'bookaholic', 'booknerd', 'bookobsessed', 'bookish', 'bookaddict', 'read', 'GreatRead', 'paperback', 'book', 'bestseller', 'mustread', 'WhatToRead', 'Romance', 'eBooks', 'ebook']",164
,,,,
15-04-2020 19:45,"b""I lived in the Peruvian #Amazon (i.e. the jungle, not evil corporation) without any shots or #vaccines got bit by every insect imaginable a billion times in all orifices of my body: guess which Queen is still alive (despite the patriarchy's best efforts)? THIS 1 #NoVaccineForMe https://t.co/hUyGLN6NIS""",b'ALIENDANCEMUSIC',"['Amazon', 'vaccines', 'NoVaccineForMe']",1376
,,,,
15-04-2020 19:45,b'#Amazon Halts Activity at French Warehouses After #Court Order  https://t.co/TsapizSTe3',b'hwingo',"['Amazon', 'Court']",11740
,,,,
15-04-2020 19:44,"b'New gift idea (Zwipes Auto 883-3 Professional Microfiber Dust Cloth and Polishing Cloth Towel, 6-Pack) has been published on Gift ... - https://t.co/SvrMU608Aq #Monday #Tuesday #Wednesday #Thursday #Firday #Saturday #Sunday #amazon #gift #shopping #discount #follow #UnitedStates https://t.co/8jMCvcrBAV'",b'websmenu',"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Firday', 'Saturday', 'Sunday', 'amazon', 'gift', 'shopping', 'discount', 'follow', 'UnitedStates']",1327
,,,,
15-04-2020 19:42,b'Preparing the new Aloades series for Amazon UK!!! #oliveoil #aloades #greece #uk #logo  #food #gourmet #bottle #amazon https://t.co/1oRMWLwAqO',b'aloadesoliveoil',"['oliveoil', 'aloades', 'greece', 'uk', 'logo', 'food', 'gourmet', 'bottle', 'amazon']",83
,,,,
15-04-2020 19:42,"b'""Dell OptiPlex 3070 i5 Micro Desktop PC for $659 + free shipping: Deal News"" #Amazon #Ebay #Walmart #Discounts #Coupons #Deals: https://t.co/RNTfiaSXxr'",b'robinsnewswire',"['Amazon', 'Ebay', 'Walmart', 'Discounts', 'Coupons', 'Deals']",25036
,,,,
15-04-2020 19:42,"b'""Ninja AF101 4-Quart 1550-Watt Programmable Base Air Fryer only $50.00: eDeal Info"" #Amazon #Ebay #Walmart #Discounts #Coupons #Deals: https://t.co/ohQE9Hk6rt'",b'robinsnewswire',"['Amazon', 'Ebay', 'Walmart', 'Discounts', 'Coupons', 'Deals']",25036
,,,,
15-04-2020 19:42,"b'""Ashley Furniture Signature Design 8 Inch Innerspring Queen Mattress only $132.39: eDeal Info"" #Amazon #Ebay #Walmart #Discounts #Coupons #Deals: https://t.co/q97IkhuR7a'",b'robinsnewswire',"['Amazon', 'Ebay', 'Walmart', 'Discounts', 'Coupons', 'Deals']",25036
,,,,
15-04-2020 19:42,"b'""Anran 4 Channel 1080N Home Security Camera with 1TB Hard Drive only $111.99: eDeal Info"" #Amazon #Ebay #Walmart #Discounts #Coupons #Deals: https://t.co/nY3iMeEgB7'",b'robinsnewswire',"['Amazon', 'Ebay', 'Walmart', 'Discounts', 'Coupons', 'Deals']",25036
,,,,
15-04-2020 19:42,"b'""Shark Steam Pocket Mop Hard Floor Cleaner only $59.99: eDeal Info"" #Amazon #Ebay #Walmart #Discounts #Coupons #Deals: https://t.co/Rgw9s1UO6C'",b'robinsnewswire',"['Amazon', 'Ebay', 'Walmart', 'Discounts', 'Coupons', 'Deals']",25036
,,,,
15-04-2020 19:41,"b""A Killing in Capone's Playground: The True Story of the Hunt for the... https://t.co/Vtx0Cez7UY #Amazon \xe2\x81\xa6@amazon\xe2\x81\xa9 \xe2\x81\xa6@chrisslyon\xe2\x81\xa9 \xe2\x81\xa6@writersofwrongs\xe2\x81\xa9 #SocialDistancing #selfquarantine""",b'CaponePlaygroun',"['Amazon', 'SocialDistancing', 'selfquarantine']",845
,,,,
15-04-2020 19:40,b'Little glimpse of an #audition written by yours truly. \xf0\x9f\x8e\xad \xe2\x9e\x96\xe2\x9e\x96\xe2\x9e\x96\xe2\x9e\x96\xe2\x9e\x96\xe2\x9e\x96\xe2\x9e\x96\xe2\x9e\x96\xe2\x9e\x96\xe2\x9e\x96\xe2\x9e\x96\xe2\x9e\x96 @MonroeTalent  \xe2\x9e\x96\xe2\x9e\x96 #BosleyForReacher #JackReacher #Reacher #LeeChild #Amazon #TheLandOfBoz  #JeffBosley #WorkHarderThanTheOtherGuy #GreenBeret #Filmmaker #Producer #Actor  #MethodActor https://t.co/0ao7JR3gAn',b'thejeffbosley',"['audition', 'BosleyForReacher', 'JackReacher', 'Reacher', 'LeeChild', 'Amazon', 'TheLandOfBoz', 'JeffBosley', 'WorkHarderThanTheOtherGuy', 'GreenBeret', 'Filmmaker', 'Producer', 'Actor', 'MethodActor']",20628
,,,,
15-04-2020 19:40,b'4K Action #Camera for $35.99 \xf0\x9f\x93\xb8 (Retail: $55.99)  #freebies #deals #deal #moneysaver #greatdeal #steals #discount #sale #bargain #bargainhunter #bargainshopper #cheap #bestprice #Amazon  #Deals #giveaway #Deal #ganga   https://t.co/9q3mIFozCW https://t.co/3OAJIyiBNt',b'CoolDealCA',"['Camera', 'freebies', 'deals', 'deal', 'moneysaver', 'greatdeal', 'steals', 'discount', 'sale', 'bargain', 'bargainhunter', 'bargainshopper', 'cheap', 'bestprice', 'Amazon', 'Deals', 'giveaway', 'Deal', 'ganga']",1073
,,,,
15-04-2020 19:40,"b'LifeStyles SKYN Original Condoms, 24 Count only $11.17!!!  #freebies #deals #deal #moneysaver #greatdeal #steals #discount #sale #bargain #bargainhunter #bargainshopper #cheap #bestprice #Amazon  #Deals #giveaway #Deal #ganga   https://t.co/Ewk6Fw6HWP https://t.co/yq6HkPr1tq'",b'CoolDealCA',"['freebies', 'deals', 'deal', 'moneysaver', 'greatdeal', 'steals', 'discount', 'sale', 'bargain', 'bargainhunter', 'bargainshopper', 'cheap', 'bestprice', 'Amazon', 'Deals', 'giveaway', 'Deal', 'ganga']",1073
,,,,
15-04-2020 19:40,"b'Sony 75-Inch 4K Ultra HD Smart LED #TV for $1,798!! (Retail: $2,799)  #freebies #deals #deal #moneysaver #greatdeal #steals #discount #sale #bargain #bargainhunter #bargainshopper #cheap #bestprice #Amazon  #Deals #Deal #ganga   https://t.co/zJR6GTraSW https://t.co/wSvYfMmpEn'",b'CoolDealCA',"['TV', 'freebies', 'deals', 'deal', 'moneysaver', 'greatdeal', 'steals', 'discount', 'sale', 'bargain', 'bargainhunter', 'bargainshopper', 'cheap', 'bestprice', 'Amazon', 'Deals', 'Deal', 'ganga']",1073
,,,,
15-04-2020 19:40,b'Getting away from it all can be murder.  The Volcano Shake  by Tom Bradley Jr.  https://t.co/UhRCEpPG0f  #SNRTG #IARTG #99cents on #Amazon',b'TBradleywrites',"['SNRTG', 'IARTG', '99cents', 'Amazon']",10286
,,,,
15-04-2020 19:39,"b'#WednesdayMotivation Almost done, #amediting #ZombieApocalypse #zombies #KDP #Amazon #Zombie #Apocalyptic #Apocalypse'",b'ZombiegirlChris',"['WednesdayMotivation', 'amediting', 'ZombieApocalypse', 'zombies', 'KDP', 'Amazon', 'Zombie', 'Apocalyptic', 'Apocalypse']",231
,,,,
15-04-2020 19:39,b'Sandy Star Take My Breath Away Commercial https://t.co/9l524AdGTn via @YouTube #Youtube #Soundcloud #AppleMusic #Itunes #Amazon #GooglePlay #Deezer #PandoraNow #Tidal #Distrokid #CDBaby #Spotify #ArianaGrande #EllaMai',b'Ghostblack305',"['Youtube', 'Soundcloud', 'AppleMusic', 'Itunes', 'Amazon', 'GooglePlay', 'Deezer', 'PandoraNow', 'Tidal', 'Distrokid', 'CDBaby', 'Spotify', 'ArianaGrande', 'EllaMai']",30232
,,,,
15-04-2020 19:38,b'@MakeItWithMissy #truecrime All the time #Writer #write #WritingCommunity #amazon https://t.co/uBCyxEi8Ai',b'RMSauthor',"['truecrime', 'Writer', 'write', 'WritingCommunity', 'amazon']",1396
,,,,
15-04-2020 19:37,"b'@JeffBezos increased his fortune by 24 billion dollars. If he shared his wealth with his 750,000 Amazon employees they would get $32,000 each. #AmazonStrike #Amazon #Bezos'",b'Davidinbacliff',"['AmazonStrike', 'Amazon', 'Bezos']",58
,,,,
15-04-2020 19:37,b'https://t.co/wwKcwg5QFK Saving the planet the #amazon way!',b'NickSwatman',['amazon'],11
,,,,
15-04-2020 19:37,b'The stimulus package going straight to Jeff  #stimuluspayment #lockdown #amazon https://t.co/2f8bYJkfLa',b'HamdiDaro',"['stimuluspayment', 'lockdown', 'amazon']",65
,,,,
15-04-2020 19:36,b'Going to shop on Amazon France.  Planning to order PlayStation 7.  Video of un-boxing an Specs dropping later.  #amazon #PlayStation',b'tash__i',"['amazon', 'PlayStation']",349
,,,,
15-04-2020 19:35,b'@watch_union \xf0\x9f\x9b\x91 STOP  #Amazon',b'HansLak',['Amazon'],26787
,,,,
15-04-2020 19:35,b'Enter for a chance to win a $100 #Amazon #GiftCard by @DebraKayn  #AllofHisSecrets #NewRelease #BikerRomance #AgeGap  https://t.co/9dztbne4fo',b'mshogrider67',"['Amazon', 'GiftCard', 'AllofHisSecrets', 'NewRelease', 'BikerRomance', 'AgeGap']",4413
,,,,
15-04-2020 19:35,b'Highly Rated FPV Drone with 720P HD #Camera for $79.99!! (Retail: $159.99)  #freebies #deals #deal #moneysaver #greatdeal #steals #discount #sale #bargain #bargainhunter #cheap #bestprice #Amazon  #Deals #giveaway #Deal #ganga   https://t.co/0MNsg2mFGd https://t.co/3XHaV3ZyFB',b'CoolDealCA',"['Camera', 'freebies', 'deals', 'deal', 'moneysaver', 'greatdeal', 'steals', 'discount', 'sale', 'bargain', 'bargainhunter', 'cheap', 'bestprice', 'Amazon', 'Deals', 'giveaway', 'Deal', 'ganga']",1073
,,,,
15-04-2020 19:35,b'France to Amazon: Ship only essentials in 24 hours or pay 1 million euros per day https://t.co/Z363SGaO3a #Companies https://t.co/eQQT8822Zi #France #to #Amazon #zamjenska #Ship #only #essentials #in #24 #hours #or #pay #1 #million #euros #per #day #  343',b'poandpo',"['Companies', 'France', 'to', 'Amazon', 'zamjenska', 'Ship', 'only', 'essentials', 'in', 'hours', 'or', 'pay', 'million', 'euros', 'per', 'day']",3482
,,,,
15-04-2020 19:35,b'Amazon Affiliate Commission 2020 Cuts: Ecom Giant Lowers Hammer on Affiliates https://t.co/mM53OAAiuM #amazon #amazonaffiliates #thebizcrush #KennethHolland https://t.co/qOiAPJjEwQ',b'KennethHolland',"['amazon', 'amazonaffiliates', 'thebizcrush', 'KennethHolland']",20107
,,,,
15-04-2020 19:34,"b'Even before this quarantine my husband and I spent our time watch cable tv show. Now our days consist of @littlefirehulu, @Ozark @WWETheBigShow #GoldenGirls, #BeverlyHillbillies, #Frasier &amp; many more. - - #Hulu #Netflix #quarantine #Amazon #Firestick #togetherness #stay #safe'",b'Mrs_ToniDavis',"['GoldenGirls', 'BeverlyHillbillies', 'Frasier', 'Hulu', 'Netflix', 'quarantine', 'Amazon', 'Firestick', 'togetherness', 'stay', 'safe']",23
,,,,
15-04-2020 19:32,b'#BookBoost #BookBlast #BookPromotion #BookPromo #bookstagram #ebook #ebooks #Books #bookseries #booklove #booklover #booklovers #bookaddict #BookWorm #Amazon #KindleBooks\xe2\x9e\xa1\xef\xb8\x8fhttps://t.co/Al7i6ZNE7p Follow: @andria_mavrek\xf0\x9f\x8c\x9fEDGE of the RINGS\xf0\x9f\x8c\x9f \xf0\x9f\x9a\x80Booktrailer: https://t.co/r9S9BjJEOo https://t.co/JhYHRPL7WW',b'andria_mavrek',"['BookBoost', 'BookBlast', 'BookPromotion', 'BookPromo', 'bookstagram', 'ebook', 'ebooks', 'Books', 'bookseries', 'booklove', 'booklover', 'booklovers', 'bookaddict', 'BookWorm', 'Amazon', 'KindleBooks']",2301
,,,,
15-04-2020 19:32,b'https://t.co/v67UUQqPfa DOOGEE S68 PRO Smartphone #Amazon #Deal https://t.co/xChcA7XkBw',b'amzn_deals_de',"['Amazon', 'Deal']",101
,,,,
15-04-2020 19:31,"b""I'm so sick of people on eBay selling #overpriced goods that wouldn't be so expensive if it wasn't  because of the virus!!! #ebay #amazon #coronavirus""",b'crimson_orion',"['overpriced', 'ebay', 'amazon', 'coronavirus']",87
,,,,
15-04-2020 19:31,"b'""Original Love"" by #NadiaKhalil. This collection of #timelesswisdom provides you with #practicalguidance and thought-provoking questions that will enable you to find, live, and share the #OriginalLove with which you came to Earth. Available now on #Amazon https://t.co/lSH0AicoOB https://t.co/3baWI2cMLT'",b'khalilnadia',"['NadiaKhalil', 'timelesswisdom', 'practicalguidance', 'OriginalLove', 'Amazon']",2550
,,,,
15-04-2020 19:31,"b'@Beenaxkhan Riveting on the edge of your seat #adventure. Down load your copies of ""Revenge"" now! #mustread #amazon #kindleUnlimited  #CarolHDornetto #crime #fiction #thriller #mystery  @CarolDornetto available at Amazon --&gt; https://t.co/UoJyS3FEFF https://t.co/it7Ppawbus'",b'CarolDornetto',"['adventure', 'mustread', 'amazon', 'kindleUnlimited', 'CarolHDornetto', 'crime', 'fiction', 'thriller', 'mystery']",3975
,,,,
15-04-2020 19:30,b'Disney Princess Ariel\xe2\x80\x99s Royal Vanity https://t.co/R2AOyFGtZq #amazon #ariels #disney',b'ilovesavingsca',"['amazon', 'ariels', 'disney']",208
,,,,
15-04-2020 19:30,"b""Meanwhile in the United States, workers have called for #Amazon to close facilities for cleaning where workers have tested positive for #Covid_19. It seems Amazon's response was firing workers who called out working conditions.  #amazonfrance #Bezos https://t.co/etA6fTteA3""",b'theLFshow',"['Amazon', 'Covid_19', 'amazonfrance', 'Bezos']",9242
,,,,
15-04-2020 19:30,b'#AMAZON &gt;&gt; Best Books of the Month: Science Fiction &amp; Fantasy Find Your Next Great Read https://t.co/VJ38Qj27w7',b'MoGalore',['AMAZON'],4442
,,,,
15-04-2020 19:30,"b""#GirlsWhoReadandWrite if you do what's necessary, you will move to the possible then the impossible. Start on your way to becoming an accomplished writer. Be inspired by writers like @kelliburris7. Find her novel #TheHauntingofDonanCastle on #Amazon or #Smashwords #Page33of366 https://t.co/lsTT2IP9KH""",b'EvilyPurple12',"['GirlsWhoReadandWrite', 'TheHauntingofDonanCastle', 'Amazon', 'Smashwords', 'Page33of366']",3298
,,,,
15-04-2020 19:30,b'Essentia Water 20-oz. Bottles Case of 24 for $27.96!!  #freebies #deals #deal #moneysaver #greatdeal #steals #discount #sale #bargain #bargainhunter #bargainshopper #cheap #bestprice #Amazon  #Deals #Deal #ganga   https://t.co/07EPnv1F9a https://t.co/OfsKeh3S48',b'CoolDealCA',"['freebies', 'deals', 'deal', 'moneysaver', 'greatdeal', 'steals', 'discount', 'sale', 'bargain', 'bargainhunter', 'bargainshopper', 'cheap', 'bestprice', 'Amazon', 'Deals', 'Deal', 'ganga']",1073
,,,,
15-04-2020 19:30,b'Black &amp; Decker 3-in-1 Corded Lightweight Handheld Vacuum Cleaner only $34.99!!  #freebies #deals #deal #moneysaver #greatdeal #steals #discount #sale #bargain #bargainshopper #cheap #bestprice #Amazon  #Deals #giveaway #Deal #ganga   https://t.co/J0lQanSs2f https://t.co/uQimMBysFC',b'CoolDealCA',"['freebies', 'deals', 'deal', 'moneysaver', 'greatdeal', 'steals', 'discount', 'sale', 'bargain', 'bargainshopper', 'cheap', 'bestprice', 'Amazon', 'Deals', 'giveaway', 'Deal', 'ganga']",1073
,,,,
15-04-2020 19:30,b'Dreamer By Gianni Versace for $29.45!! (Retail: $72)  #freebies #deals #deal #moneysaver #greatdeal #steals #discount #sale #bargain #bargainhunter #bargainshopper #cheap #bestprice #Amazon  #Deals #giveaway #Deal #ganga   https://t.co/LzdThhO404 https://t.co/ZIll5n05CK',b'CoolDealCA',"['freebies', 'deals', 'deal', 'moneysaver', 'greatdeal', 'steals', 'discount', 'sale', 'bargain', 'bargainhunter', 'bargainshopper', 'cheap', 'bestprice', 'Amazon', 'Deals', 'giveaway', 'Deal', 'ganga']",1073
,,,,
15-04-2020 19:30,"b""This week's Maths &amp; Science #Kindle Book Releases on #Amazon\xf0\x9f\x93\x9a \xe2\x9e\x9c https://t.co/5yD79oVvsD #ebook #amazonuk https://t.co/8yKOFvepbJ""",b'GuideCalculator',"['Kindle', 'Amazon', 'ebook', 'amazonuk']",1916
,,,,
15-04-2020 19:30,"b'""...plenty of action, some violence, some brewing romance, and of course some mystery.."" MYSTERY/THRILLER/DETECTIVE LINK: https://t.co/iHcwyLVEPh  #Books #IARTG #Kindle #Amazon #ReadIndie #indieauthors #ian1 @INDIEBOOKSOURCE #Authors @rcarter67606  @davepperlmutter https://t.co/bULWr0Pv6M'",b'JPCarter47',"['Books', 'IARTG', 'Kindle', 'Amazon', 'ReadIndie', 'indieauthors', 'ian1', 'Authors']",17301
,,,,
15-04-2020 19:30,b'\xe2\x99\xa5 The Nooner is Ready to Read \xe2\x99\xa5 Lunchtime has never been so sexy. Grab this HOT lunchtime read today! #bwwmromance #amazon #irromance https://t.co/jVmhri8QaE https://t.co/NdyTytnNra',b'ReanaMalori',"['bwwmromance', 'amazon', 'irromance']",4015
,,,,
15-04-2020 19:30,"b""THE Z BOOK Genre: Children's Educational https://t.co/1m3dJfo9Ch AUTHOR LORELLE BURKE GRAZIS #Books #IARTG #Kindle #Amazon #ReadIndie #indieauthors #ian1 #bookboost #Authors @rcarter67606 @JPCarter47 @LorelleBGrazis @DeniseCassino https://t.co/8a9m9mfIMw""",b'INDIEBOOKSOURCE',"['Books', 'IARTG', 'Kindle', 'Amazon', 'ReadIndie', 'indieauthors', 'ian1', 'bookboost', 'Authors']",10277
,,,,
15-04-2020 19:28,"b'\xf0\x9f\x92\x95FREE TODAY 16 Apr\xf0\x9f\x92\x95 Join Sharon Singh and her crazy family as they run the corner shop, play the #lottery and hunt for suitable marriage material \xf0\x9f\x98\x9a\xf0\x9f\x92\x95\xf0\x9f\x99\x8f\xf0\x9f\x91\xa0  #SikhVaisakhi #Punjab #humour #IndiaLockdown #freebooks #Amazon   https://t.co/m1r8rtav76 https://t.co/wuuWVOboz7'",b'VodkaWardrobe',"['lottery', 'SikhVaisakhi', 'Punjab', 'humour', 'IndiaLockdown', 'freebooks', 'Amazon']",19215
,,,,
15-04-2020 19:28,b'Here Are 71 That Want Your Applications Now. #hiring #Job #application | By the way: 72 #Amazon \xf0\x9f\x98\x89 via @TheMuse https://t.co/KaxVQZOX2R',b'MBlenski',"['hiring', 'Job', 'application', 'Amazon']",300
,,,,
15-04-2020 19:27,"b'Richest man in the world #Bezos now $24 billion richer amid pandemic  #Amazon stock surged 5.3%, \xe2\x80\x9chitting a new record close of $2,283 per share. The stock is now +20% so far this year, outpacing the benchmark index (the S&amp;P 500 is down over 12%)\xe2\x80\x9d  #MOG https://t.co/Ki0NQFGfCl'",b'mog7546',"['Bezos', 'Amazon', 'MOG']",43971
,,,,
15-04-2020 19:27,"b'Best news today is, Amazon will lift the ban of non-essential item into their warehouses. Oh yeah! So here we go. Cargo loading time \xf0\x9f\x91\xa9\xf0\x9f\x8f\xbb\xe2\x80\x8d\xf0\x9f\x92\xbb #amazon #amazonprime https://t.co/EpkELqV7a2'",b'lishaquino',"['amazon', 'amazonprime']",567
,,,,
15-04-2020 19:25,b'Amazon May Close All French Warehouses After Court Ruling: https://t.co/K6kV6NYsSh   #Amazon',b'One_News_Page',['Amazon'],1976
,,,,
15-04-2020 19:25,b'The Original Individual Waffle Maker for $14.99!!! \xf0\x9f\x94\xa5   #freebies #deals #deal #moneysaver #greatdeal #steals #discount #sale #bargain #bargainhunter #bargainshopper #cheap #bestprice #Amazon  #Deals #giveaway #Deal #ganga   https://t.co/PoWqKqtJZa https://t.co/GzTfvyqrBD',b'CoolDealCA',"['freebies', 'deals', 'deal', 'moneysaver', 'greatdeal', 'steals', 'discount', 'sale', 'bargain', 'bargainhunter', 'bargainshopper', 'cheap', 'bestprice', 'Amazon', 'Deals', 'giveaway', 'Deal', 'ganga']",1073
,,,,
15-04-2020 19:25,b'#Apple AirPods with Charging Case (Latest Model) for $129!! (Retail: $159)  #freebies #deals #deal #moneysaver #greatdeal #steals #discount #sale #bargain #bargainhunter #bargainshopper #cheap #bestprice #Amazon  #Deals #giveaway #Deal #ganga   https://t.co/i8NKuO72jn https://t.co/zWRaVjqeR1',b'CoolDealCA',"['Apple', 'freebies', 'deals', 'deal', 'moneysaver', 'greatdeal', 'steals', 'discount', 'sale', 'bargain', 'bargainhunter', 'bargainshopper', 'cheap', 'bestprice', 'Amazon', 'Deals', 'giveaway', 'Deal', 'ganga']",1073
,,,,
15-04-2020 19:25,b'#Free 16-20 April. Add to your #kindle Library.  #fantasy #sciencefiction #shortstories #Amazon https://t.co/H5mIAmuUI8',b'RMDuChene1',"['Free', 'kindle', 'fantasy', 'sciencefiction', 'shortstories', 'Amazon']",622
,,,,
15-04-2020 19:24,"b'French Court Rebukes #Amazon Over Worker Health and Safety, Prompts Company to Shut Warehouses in France https://t.co/Dh8JPBm3Vw via @lawdotcomINTL'",b'Dan_Mihai_',['Amazon'],907
,,,,
15-04-2020 19:23,b'@RayDalio I quote - \xe2\x80\x9cdon\xe2\x80\x99t get caught up with how things should be because then you\xe2\x80\x99ll miss out how things really are \xe2\x80\x9c    \xf0\x9f\x96\xa8 \xf0\x9f\x92\xb0  #amazon #tesla #netflix #zoom',b'TommyTheBull287',"['amazon', 'tesla', 'netflix', 'zoom']",351
,,,,
15-04-2020 19:23,b'Tangled Up In You by Lelani Black https://t.co/DyuZsHHhk0  @lelaniblack #Amazon #GoodReads #EBooks',b'BritonandDane',"['Amazon', 'GoodReads', 'EBooks']",23390
,,,,
15-04-2020 19:22,"b'#AMAZON.com DAILY #DEALS  Now 29% off:  SYOSIN Furniture Straps (6 Pack) for Baby Proofing, Metal Child Proofing Furniture Anchors, Secure 400 Pound Falling Furniture Pr...  More info: https://t.co/WWdwau5vsh  Follow @alv_wood Deal-ticker, #free trials &amp; more. https://t.co/iqFqDCzyuS'",b'alv_wood',"['AMAZON', 'DEALS', 'free']",261
,,,,
15-04-2020 19:21,b'Disney Princess Belle\xe2\x80\x99s Royal Kitchen https://t.co/ojKQO1T4UI #amazon #disney #disney-princess',b'ilovesavingsca',"['amazon', 'disney', 'disney']",208
,,,,
15-04-2020 19:21,"b""A still from my #movie 'And There Were 4' @starringshadner playing Thrill (right) &amp; @thehollyhoodactor playing Scholar (left). I hope while on #quarantine you watch this on @PrimeVideo and @primevideouk for #FREE #quarantinelife #quarantineandchill #indie #comics #amazon https://t.co/a5wPDapYcc""",b'SaquanJones',"['movie', 'quarantine', 'FREE', 'quarantinelife', 'quarantineandchill', 'indie', 'comics', 'amazon']",346
,,,,
15-04-2020 19:21,"b'Half Sick of Shadows by Richard Abbott audiobook, narrated by Menna Bonsels, now available on #amazon UK https://t.co/XuVLsimMrW \xe2\x80\xa6 indieBRAG medallion winner #historicalfantasy #fantasy https://t.co/sDOSK4wMtN'",b'MilkHoneyedLand',"['amazon', 'historicalfantasy', 'fantasy']",1959
,,,,
15-04-2020 19:20,b'Listening to a jurk on #DrPhil who was fired by #Amazon because he took a stand to close them down due to #coronavirus.   I guess the dude didn\xe2\x80\x99t realize $AMZN is an essential business/Warehouse. YES they suck to work for &amp; I never would but you complain to Bezos and... https://t.co/PlfbxIACIH',b'Michaeloptv',"['DrPhil', 'Amazon', 'coronavirus']",281
,,,,
15-04-2020 19:20,"b""Puritan's Pride Super Strength Melatonin 60-PACK only $4.79!!  #freebies #deals #deal #moneysaver #greatdeal #steals #discount #sale #bargain #bargainhunter #bargainshopper #cheap #bestprice #Amazon  #Deals #giveaway #Deal #ganga   https://t.co/xnMu1aSCAw https://t.co/g42ZBQbCiS""",b'CoolDealCA',"['freebies', 'deals', 'deal', 'moneysaver', 'greatdeal', 'steals', 'discount', 'sale', 'bargain', 'bargainhunter', 'bargainshopper', 'cheap', 'bestprice', 'Amazon', 'Deals', 'giveaway', 'Deal', 'ganga']",1073
,,,,
15-04-2020 19:20,b'Best Selling #Gaming/Office Chair for $90.84!!  #freebies #deals #deal #moneysaver #greatdeal #steals #discount #sale #bargain #bargainhunter #bargainshopper #cheap #bestprice #Amazon  #Deals #giveaway #Deal #ganga   https://t.co/xNrjjpQ4Tk https://t.co/O3KdjoJqg6',b'CoolDealCA',"['Gaming', 'freebies', 'deals', 'deal', 'moneysaver', 'greatdeal', 'steals', 'discount', 'sale', 'bargain', 'bargainhunter', 'bargainshopper', 'cheap', 'bestprice', 'Amazon', 'Deals', 'giveaway', 'Deal', 'ganga']",1073
,,,,
15-04-2020 19:20,"b""Afternoon Briefs: #Amazon GC's leaked notes may lead to lawsuit; ABA legal ed section's council seeks ideas...  https://t.co/sSFjPqKX2V  via @ABAJournal #employmentlaw""",b'arilaw',"['Amazon', 'employmentlaw']",98
,,,,
15-04-2020 19:20,"b'Meet Sandra and Jacob, a hot hero and a feisty heroine, in the new Romance - Crave (Clark Family Series Book 1)  #Amazon #kindle #romance #newrelease #bookpromo  https://t.co/JPRgRZK29f https://t.co/0UIfWQJbzn'",b'shadowconn',"['Amazon', 'kindle', 'romance', 'newrelease', 'bookpromo']",21086
,,,,
15-04-2020 19:19,b'#AmazonAppContest Hoping To win  Oneplus 7T pro* Thanks @amazonIN @amazon @OnePlus_IN @oneplus For #AmazonAppContest #Amazon #OnePlus #OnePlus7TPro #Oneplus #Amazon #amazon #AmazonAppDownload #OnePlus Regards  Rajinder @rajinde84717288 https://t.co/GTIbikWYeB',b'rajinde84717288',"['AmazonAppContest', 'AmazonAppContest', 'Amazon', 'OnePlus', 'OnePlus7TPro', 'Oneplus', 'Amazon', 'amazon', 'AmazonAppDownload', 'OnePlus']",7
,,,,
15-04-2020 19:19,b'YAY my book from .@PressureLuck arrived a day early! #amazon #bestseller #cookbooks #cooking #instantpot #instantpotrecipes #pressureluck https://t.co/oUGq3jashX',b'green4cp',"['amazon', 'bestseller', 'cookbooks', 'cooking', 'instantpot', 'instantpotrecipes', 'pressureluck']",1415
,,,,
15-04-2020 19:18,b'You Can\xe2\x80\x99t Miss This #AMAZON #GIFTCARD #GIVEAWAY #FREEBOOKS #AMREADING https://t.co/igVRUud5X9',b'zest241',"['AMAZON', 'GIFTCARD', 'GIVEAWAY', 'FREEBOOKS', 'AMREADING']",272
,,,,
15-04-2020 19:18,b'I wouldn\xe2\x80\x99t say that #Amazon is operating at the peak of efficiency. We just got two deliveries at the exact same time from two different trucks. \xf0\x9f\xa4\x94 @AmazonHelp',b'OhioSQ',['Amazon'],919
,,,,
15-04-2020 19:18,"b'Check out this #Amazon Bestseller - Huawei P Smart-Single Sim,3GB+32GB,5.65 inch FullView d for \xc2\xa3109.99 https://t.co/54JWS7yc6Y https://t.co/6QL4ANKMVM'",b'AppDropped_UK',['Amazon'],668
,,,,
15-04-2020 19:18,"b'Very over excited and giddy that my new book, Musings Love and Life ~ a collection of 80 poems ~ is now available in paperback and ebook on Amazon US, UK and globally! #poet #poetry #writers #authors   Musings Love and Life https://t.co/VhHUuGNLeK\xe2\x80\xa6 #Amazon'",b'MRHSutcliffe',"['poet', 'poetry', 'writers', 'authors', 'Amazon']",10171
,,,,
15-04-2020 19:18,b'The huge B2G1 free #manga sale on #Amazon is even huger now: https://t.co/OY7T3qli6W https://t.co/6IrW9kx6Rm',b'ComicBook',"['manga', 'Amazon']",193658
,,,,
